Simulation has 15 agents and 0 obstacle vertices in it.
Running simulation
step= 0  t=0.000  (40.000, 0.000)  (36.542, 16.269)  (26.765, 29.726)  (12.361, 38.042)  (-4.181, 39.781)  (-20.000, 34.641)  (-32.361, 23.511)  (-39.126, 8.316)  (-39.126, -8.316)  (-32.361, -23.511)  (-20.000, -34.641)  (-4.181, -39.781)  (12.361, -38.042)  (26.765, -29.726)  (36.542, -16.269)
step= 7307  t=7307.000  (10.689, 0.025)  (9.810, 4.336)  (6.867, 7.607)  (3.280, 10.156)  (-1.096, 10.611)  (-5.121, 8.832)  (-8.714, 6.293)  (-10.453, 2.251)  (-9.959, -2.121)  (-8.652, -6.322)  (-5.390, -9.275)  (-1.069, -10.107)  (3.330, -10.164)  (7.145, -7.971)  (9.362, -4.170)
step= 7308  t=7308.000  (10.689, 0.025)  (9.810, 4.336)  (6.866, 7.607)  (3.280, 10.156)  (-1.096, 10.611)  (-5.120, 8.831)  (-8.715, 6.293)  (-10.453, 2.251)  (-9.958, -2.121)  (-8.652, -6.322)  (-5.390, -9.275)  (-1.069, -10.107)  (3.330, -10.164)  (7.145, -7.972)  (9.361, -4.170)
step= 7309  t=7309.000  (10.689, 0.025)  (9.810, 4.336)  (6.866, 7.606)  (3.280, 10.156)  (-1.096, 10.611)  (-5.120, 8.831)  (-8.715, 6.293)  (-10.453, 2.251)  (-9.957, -2.121)  (-8.652, -6.322)  (-5.390, -9.275)  (-1.069, -10.106)  (3.330, -10.164)  (7.146, -7.972)  (9.361, -4.170)
step= 7310  t=7310.000  (10.689, 0.025)  (9.810, 4.336)  (6.866, 7.606)  (3.280, 10.156)  (-1.096, 10.611)  (-5.120, 8.830)  (-8.715, 6.293)  (-10.454, 2.251)  (-9.957, -2.120)  (-8.652, -6.323)  (-5.390, -9.275)  (-1.069, -10.106)  (3.331, -10.164)  (7.146, -7.972)  (9.360, -4.170)
step= 7311  t=7311.000  (10.689, 0.025)  (9.810, 4.336)  (6.865, 7.605)  (3.280, 10.156)  (-1.096, 10.611)  (-5.119, 8.830)  (-8.715, 6.293)  (-10.454, 2.251)  (-9.956, -2.120)  (-8.652, -6.323)  (-5.390, -9.276)  (-1.069, -10.105)  (3.331, -10.164)  (7.146, -7.972)  (9.360, -4.169)
step= 7312  t=7312.000  (10.689, 0.025)  (9.810, 4.336)  (6.865, 7.605)  (3.280, 10.156)  (-1.096, 10.611)  (-5.119, 8.829)  (-8.715, 6.293)  (-10.454, 2.252)  (-9.956, -2.120)  (-8.652, -6.323)  (-5.390, -9.276)  (-1.069, -10.104)  (3.331, -10.164)  (7.146, -7.972)  (9.359, -4.169)
step= 7313  t=7313.000  (10.689, 0.025)  (9.811, 4.336)  (6.865, 7.605)  (3.280, 10.156)  (-1.096, 10.611)  (-5.119, 8.828)  (-8.715, 6.293)  (-10.454, 2.252)  (-9.955, -2.120)  (-8.652, -6.323)  (-5.390, -9.276)  (-1.069, -10.104)  (3.331, -10.164)  (7.146, -7.972)  (9.359, -4.169)
step= 7314  t=7314.000  (10.689, 0.025)  (9.811, 4.336)  (6.864, 7.604)  (3.280, 10.156)  (-1.096, 10.612)  (-5.119, 8.828)  (-8.715, 6.294)  (-10.454, 2.252)  (-9.954, -2.120)  (-8.652, -6.323)  (-5.390, -9.276)  (-1.069, -10.103)  (3.331, -10.164)  (7.146, -7.972)  (9.358, -4.169)
step= 7315  t=7315.000  (10.690, 0.025)  (9.811, 4.336)  (6.864, 7.604)  (3.280, 10.156)  (-1.096, 10.612)  (-5.118, 8.827)  (-8.716, 6.294)  (-10.454, 2.252)  (-9.954, -2.120)  (-8.652, -6.323)  (-5.390, -9.276)  (-1.069, -10.102)  (3.331, -10.164)  (7.146, -7.972)  (9.358, -4.169)
step= 7316  t=7316.000  (10.690, 0.025)  (9.811, 4.336)  (6.864, 7.603)  (3.280, 10.157)  (-1.096, 10.612)  (-5.118, 8.827)  (-8.716, 6.294)  (-10.454, 2.252)  (-9.953, -2.120)  (-8.653, -6.323)  (-5.391, -9.276)  (-1.069, -10.102)  (3.331, -10.164)  (7.146, -7.972)  (9.357, -4.168)
step= 7317  t=7317.000  (10.690, 0.025)  (9.811, 4.336)  (6.863, 7.603)  (3.280, 10.157)  (-1.096, 10.612)  (-5.118, 8.826)  (-8.716, 6.294)  (-10.454, 2.252)  (-9.953, -2.120)  (-8.653, -6.323)  (-5.391, -9.276)  (-1.069, -10.101)  (3.331, -10.164)  (7.146, -7.972)  (9.357, -4.168)
step= 7318  t=7318.000  (10.690, 0.025)  (9.811, 4.336)  (6.863, 7.603)  (3.280, 10.157)  (-1.096, 10.612)  (-5.117, 8.826)  (-8.716, 6.294)  (-10.454, 2.252)  (-9.952, -2.119)  (-8.653, -6.323)  (-5.391, -9.276)  (-1.069, -10.100)  (3.331, -10.164)  (7.146, -7.973)  (9.356, -4.168)
step= 7319  t=7319.000  (10.690, 0.025)  (9.811, 4.336)  (6.863, 7.602)  (3.280, 10.157)  (-1.096, 10.612)  (-5.117, 8.825)  (-8.716, 6.294)  (-10.454, 2.252)  (-9.951, -2.119)  (-8.653, -6.323)  (-5.391, -9.276)  (-1.069, -10.100)  (3.331, -10.164)  (7.146, -7.973)  (9.356, -4.168)
step= 7320  t=7320.000  (10.690, 0.025)  (9.811, 4.336)  (6.862, 7.602)  (3.280, 10.157)  (-1.096, 10.612)  (-5.117, 8.825)  (-8.716, 6.294)  (-10.454, 2.252)  (-9.951, -2.119)  (-8.653, -6.323)  (-5.391, -9.276)  (-1.068, -10.099)  (3.331, -10.165)  (7.146, -7.973)  (9.356, -4.168)
step= 7321  t=7321.000  (10.690, 0.025)  (9.812, 4.337)  (6.862, 7.601)  (3.280, 10.157)  (-1.096, 10.612)  (-5.117, 8.824)  (-8.716, 6.294)  (-10.455, 2.252)  (-9.950, -2.119)  (-8.653, -6.323)  (-5.391, -9.276)  (-1.068, -10.098)  (3.331, -10.165)  (7.146, -7.973)  (9.355, -4.167)
step= 7322  t=7322.000  (10.690, 0.025)  (9.812, 4.337)  (6.861, 7.601)  (3.280, 10.157)  (-1.096, 10.612)  (-5.116, 8.824)  (-8.716, 6.294)  (-10.455, 2.252)  (-9.950, -2.119)  (-8.653, -6.324)  (-5.391, -9.276)  (-1.068, -10.098)  (3.331, -10.165)  (7.146, -7.973)  (9.355, -4.167)
step= 7323  t=7323.000  (10.690, 0.025)  (9.812, 4.337)  (6.861, 7.600)  (3.280, 10.157)  (-1.096, 10.612)  (-5.116, 8.823)  (-8.717, 6.294)  (-10.455, 2.252)  (-9.949, -2.119)  (-8.653, -6.324)  (-5.391, -9.277)  (-1.068, -10.097)  (3.331, -10.165)  (7.146, -7.973)  (9.354, -4.167)
step= 7324  t=7324.000  (10.690, 0.025)  (9.812, 4.337)  (6.861, 7.600)  (3.280, 10.157)  (-1.096, 10.612)  (-5.116, 8.822)  (-8.717, 6.294)  (-10.455, 2.252)  (-9.949, -2.119)  (-8.653, -6.324)  (-5.391, -9.277)  (-1.068, -10.096)  (3.331, -10.165)  (7.147, -7.973)  (9.354, -4.167)
step= 7325  t=7325.000  (10.691, 0.025)  (9.812, 4.337)  (6.860, 7.600)  (3.280, 10.157)  (-1.096, 10.613)  (-5.115, 8.822)  (-8.717, 6.294)  (-10.455, 2.252)  (-9.948, -2.119)  (-8.653, -6.324)  (-5.391, -9.277)  (-1.068, -10.096)  (3.331, -10.165)  (7.147, -7.973)  (9.353, -4.167)
step= 7326  t=7326.000  (10.691, 0.025)  (9.812, 4.337)  (6.860, 7.599)  (3.280, 10.158)  (-1.096, 10.613)  (-5.115, 8.821)  (-8.717, 6.294)  (-10.455, 2.252)  (-9.947, -2.119)  (-8.653, -6.324)  (-5.391, -9.277)  (-1.068, -10.095)  (3.331, -10.165)  (7.147, -7.973)  (9.353, -4.166)
step= 7327  t=7327.000  (10.691, 0.025)  (9.812, 4.337)  (6.860, 7.599)  (3.280, 10.158)  (-1.096, 10.613)  (-5.115, 8.821)  (-8.717, 6.294)  (-10.455, 2.252)  (-9.947, -2.118)  (-8.653, -6.324)  (-5.391, -9.277)  (-1.068, -10.094)  (3.331, -10.165)  (7.147, -7.974)  (9.352, -4.166)
step= 7328  t=7328.000  (10.691, 0.025)  (9.812, 4.337)  (6.859, 7.598)  (3.280, 10.158)  (-1.096, 10.613)  (-5.114, 8.820)  (-8.717, 6.294)  (-10.455, 2.252)  (-9.946, -2.118)  (-8.653, -6.324)  (-5.392, -9.277)  (-1.068, -10.094)  (3.331, -10.165)  (7.147, -7.974)  (9.352, -4.166)
step= 7329  t=7329.000  (10.691, 0.025)  (9.813, 4.337)  (6.859, 7.598)  (3.280, 10.158)  (-1.096, 10.613)  (-5.114, 8.820)  (-8.717, 6.294)  (-10.455, 2.252)  (-9.945, -2.118)  (-8.654, -6.324)  (-5.392, -9.277)  (-1.068, -10.093)  (3.331, -10.165)  (7.147, -7.974)  (9.351, -4.166)
step= 7330  t=7330.000  (10.691, 0.025)  (9.813, 4.337)  (6.859, 7.598)  (3.280, 10.158)  (-1.096, 10.613)  (-5.114, 8.819)  (-8.718, 6.295)  (-10.455, 2.252)  (-9.945, -2.118)  (-8.654, -6.324)  (-5.392, -9.277)  (-1.068, -10.092)  (3.332, -10.165)  (7.147, -7.974)  (9.351, -4.166)
step= 7331  t=7331.000  (10.691, 0.025)  (9.813, 4.337)  (6.858, 7.597)  (3.280, 10.158)  (-1.096, 10.613)  (-5.114, 8.819)  (-8.718, 6.295)  (-10.455, 2.252)  (-9.944, -2.118)  (-8.654, -6.324)  (-5.392, -9.277)  (-1.068, -10.092)  (3.332, -10.165)  (7.147, -7.974)  (9.350, -4.165)
step= 7332  t=7332.000  (10.691, 0.025)  (9.813, 4.337)  (6.858, 7.597)  (3.280, 10.158)  (-1.096, 10.613)  (-5.113, 8.818)  (-8.718, 6.295)  (-10.456, 2.252)  (-9.944, -2.118)  (-8.654, -6.324)  (-5.392, -9.277)  (-1.068, -10.091)  (3.332, -10.166)  (7.147, -7.974)  (9.350, -4.165)
step= 7333  t=7333.000  (10.691, 0.025)  (9.813, 4.337)  (6.858, 7.596)  (3.280, 10.158)  (-1.096, 10.613)  (-5.113, 8.817)  (-8.718, 6.295)  (-10.456, 2.252)  (-9.943, -2.118)  (-8.654, -6.325)  (-5.392, -9.277)  (-1.068, -10.090)  (3.332, -10.166)  (7.147, -7.974)  (9.349, -4.165)
step= 7334  t=7334.000  (10.691, 0.025)  (9.813, 4.337)  (6.857, 7.596)  (3.280, 10.158)  (-1.096, 10.613)  (-5.113, 8.817)  (-8.718, 6.295)  (-10.456, 2.252)  (-9.942, -2.118)  (-8.654, -6.325)  (-5.392, -9.278)  (-1.068, -10.090)  (3.332, -10.166)  (7.147, -7.974)  (9.349, -4.165)
step= 7335  t=7335.000  (10.692, 0.025)  (9.813, 4.337)  (6.857, 7.596)  (3.280, 10.158)  (-1.096, 10.613)  (-5.112, 8.816)  (-8.718, 6.295)  (-10.456, 2.252)  (-9.942, -2.117)  (-8.654, -6.325)  (-5.392, -9.278)  (-1.068, -10.089)  (3.332, -10.166)  (7.147, -7.974)  (9.349, -4.165)
step= 7336  t=7336.000  (10.692, 0.025)  (9.814, 4.337)  (6.857, 7.595)  (3.280, 10.159)  (-1.096, 10.614)  (-5.112, 8.816)  (-8.718, 6.295)  (-10.456, 2.253)  (-9.941, -2.117)  (-8.654, -6.325)  (-5.392, -9.278)  (-1.067, -10.088)  (3.332, -10.166)  (7.147, -7.975)  (9.348, -4.164)
step= 7337  t=7337.000  (10.692, 0.025)  (9.814, 4.337)  (6.856, 7.595)  (3.280, 10.159)  (-1.096, 10.614)  (-5.112, 8.815)  (-8.718, 6.295)  (-10.456, 2.253)  (-9.941, -2.117)  (-8.654, -6.325)  (-5.392, -9.278)  (-1.067, -10.088)  (3.332, -10.166)  (7.147, -7.975)  (9.348, -4.164)
step= 7338  t=7338.000  (10.692, 0.025)  (9.814, 4.337)  (6.856, 7.594)  (3.280, 10.159)  (-1.096, 10.614)  (-5.111, 8.815)  (-8.719, 6.295)  (-10.456, 2.253)  (-9.940, -2.117)  (-8.654, -6.325)  (-5.392, -9.278)  (-1.067, -10.087)  (3.332, -10.166)  (7.147, -7.975)  (9.347, -4.164)
step= 7339  t=7339.000  (10.692, 0.025)  (9.814, 4.337)  (6.855, 7.594)  (3.280, 10.159)  (-1.096, 10.614)  (-5.111, 8.814)  (-8.719, 6.295)  (-10.456, 2.253)  (-9.939, -2.117)  (-8.654, -6.325)  (-5.392, -9.278)  (-1.067, -10.086)  (3.332, -10.166)  (7.148, -7.975)  (9.347, -4.164)
step= 7340  t=7340.000  (10.692, 0.026)  (9.814, 4.337)  (6.855, 7.593)  (3.280, 10.159)  (-1.096, 10.614)  (-5.111, 8.813)  (-8.719, 6.295)  (-10.456, 2.253)  (-9.939, -2.117)  (-8.654, -6.325)  (-5.392, -9.278)  (-1.067, -10.086)  (3.332, -10.166)  (7.148, -7.975)  (9.346, -4.164)
step= 7341  t=7341.000  (10.692, 0.026)  (9.814, 4.337)  (6.855, 7.593)  (3.280, 10.159)  (-1.096, 10.614)  (-5.110, 8.813)  (-8.719, 6.295)  (-10.456, 2.253)  (-9.938, -2.117)  (-8.655, -6.325)  (-5.393, -9.278)  (-1.067, -10.085)  (3.332, -10.166)  (7.148, -7.975)  (9.346, -4.163)
step= 7342  t=7342.000  (10.692, 0.026)  (9.814, 4.337)  (6.854, 7.593)  (3.280, 10.159)  (-1.096, 10.614)  (-5.110, 8.812)  (-8.719, 6.295)  (-10.456, 2.253)  (-9.937, -2.117)  (-8.655, -6.325)  (-5.393, -9.278)  (-1.067, -10.084)  (3.332, -10.166)  (7.148, -7.975)  (9.345, -4.163)
step= 7343  t=7343.000  (10.692, 0.026)  (9.814, 4.337)  (6.854, 7.592)  (3.280, 10.159)  (-1.096, 10.614)  (-5.110, 8.812)  (-8.719, 6.295)  (-10.457, 2.253)  (-9.937, -2.116)  (-8.655, -6.325)  (-5.393, -9.278)  (-1.067, -10.084)  (3.332, -10.166)  (7.148, -7.975)  (9.345, -4.163)
step= 7344  t=7344.000  (10.693, 0.026)  (9.815, 4.337)  (6.854, 7.592)  (3.280, 10.159)  (-1.096, 10.614)  (-5.110, 8.811)  (-8.719, 6.295)  (-10.457, 2.253)  (-9.936, -2.116)  (-8.655, -6.326)  (-5.393, -9.278)  (-1.067, -10.083)  (3.332, -10.166)  (7.148, -7.975)  (9.344, -4.163)
step= 7345  t=7345.000  (10.693, 0.026)  (9.815, 4.337)  (6.853, 7.591)  (3.280, 10.159)  (-1.096, 10.614)  (-5.109, 8.811)  (-8.720, 6.295)  (-10.457, 2.253)  (-9.936, -2.116)  (-8.655, -6.326)  (-5.393, -9.278)  (-1.067, -10.082)  (3.332, -10.167)  (7.148, -7.975)  (9.344, -4.163)
step= 7346  t=7346.000  (10.693, 0.026)  (9.815, 4.337)  (6.853, 7.591)  (3.280, 10.160)  (-1.096, 10.614)  (-5.109, 8.810)  (-8.720, 6.295)  (-10.457, 2.253)  (-9.935, -2.116)  (-8.655, -6.326)  (-5.393, -9.279)  (-1.067, -10.082)  (3.332, -10.167)  (7.148, -7.976)  (9.343, -4.162)
step= 7347  t=7347.000  (10.693, 0.026)  (9.815, 4.337)  (6.853, 7.591)  (3.280, 10.160)  (-1.096, 10.615)  (-5.109, 8.809)  (-8.720, 6.296)  (-10.457, 2.253)  (-9.934, -2.116)  (-8.655, -6.326)  (-5.393, -9.279)  (-1.067, -10.081)  (3.332, -10.167)  (7.148, -7.976)  (9.343, -4.162)
step= 7348  t=7348.000  (10.693, 0.026)  (9.815, 4.337)  (6.852, 7.590)  (3.280, 10.160)  (-1.096, 10.615)  (-5.108, 8.809)  (-8.720, 6.296)  (-10.457, 2.253)  (-9.934, -2.116)  (-8.655, -6.326)  (-5.393, -9.279)  (-1.067, -10.080)  (3.332, -10.167)  (7.148, -7.976)  (9.342, -4.162)
step= 7349  t=7349.000  (10.693, 0.026)  (9.815, 4.337)  (6.852, 7.590)  (3.280, 10.160)  (-1.096, 10.615)  (-5.108, 8.808)  (-8.720, 6.296)  (-10.457, 2.253)  (-9.933, -2.116)  (-8.655, -6.326)  (-5.393, -9.279)  (-1.067, -10.079)  (3.332, -10.167)  (7.148, -7.976)  (9.342, -4.162)
step= 7350  t=7350.000  (10.693, 0.026)  (9.815, 4.337)  (6.851, 7.589)  (3.280, 10.160)  (-1.096, 10.615)  (-5.108, 8.808)  (-8.720, 6.296)  (-10.457, 2.253)  (-9.932, -2.115)  (-8.655, -6.326)  (-5.393, -9.279)  (-1.067, -10.079)  (3.333, -10.167)  (7.148, -7.976)  (9.341, -4.161)
step= 7351  t=7351.000  (10.693, 0.026)  (9.815, 4.337)  (6.851, 7.589)  (3.281, 10.160)  (-1.096, 10.615)  (-5.107, 8.807)  (-8.720, 6.296)  (-10.457, 2.253)  (-9.932, -2.115)  (-8.655, -6.326)  (-5.393, -9.279)  (-1.067, -10.078)  (3.333, -10.167)  (7.148, -7.976)  (9.341, -4.161)
step= 7352  t=7352.000  (10.693, 0.026)  (9.816, 4.337)  (6.851, 7.588)  (3.281, 10.160)  (-1.096, 10.615)  (-5.107, 8.806)  (-8.720, 6.296)  (-10.457, 2.253)  (-9.931, -2.115)  (-8.655, -6.326)  (-5.393, -9.279)  (-1.066, -10.077)  (3.333, -10.167)  (7.148, -7.976)  (9.340, -4.161)
step= 7353  t=7353.000  (10.693, 0.026)  (9.816, 4.337)  (6.850, 7.588)  (3.281, 10.160)  (-1.096, 10.615)  (-5.107, 8.806)  (-8.721, 6.296)  (-10.457, 2.253)  (-9.930, -2.115)  (-8.656, -6.326)  (-5.393, -9.279)  (-1.066, -10.077)  (3.333, -10.167)  (7.149, -7.976)  (9.340, -4.161)
step= 7354  t=7354.000  (10.694, 0.026)  (9.816, 4.337)  (6.850, 7.588)  (3.281, 10.160)  (-1.096, 10.615)  (-5.106, 8.805)  (-8.721, 6.296)  (-10.458, 2.253)  (-9.930, -2.115)  (-8.656, -6.326)  (-5.394, -9.279)  (-1.066, -10.076)  (3.333, -10.167)  (7.149, -7.976)  (9.339, -4.161)
step= 7355  t=7355.000  (10.694, 0.026)  (9.816, 4.337)  (6.850, 7.587)  (3.281, 10.160)  (-1.096, 10.615)  (-5.106, 8.805)  (-8.721, 6.296)  (-10.458, 2.253)  (-9.929, -2.115)  (-8.656, -6.327)  (-5.394, -9.279)  (-1.066, -10.075)  (3.333, -10.167)  (7.149, -7.977)  (9.339, -4.160)
step= 7356  t=7356.000  (10.694, 0.026)  (9.816, 4.337)  (6.849, 7.587)  (3.281, 10.161)  (-1.096, 10.615)  (-5.106, 8.804)  (-8.721, 6.296)  (-10.458, 2.253)  (-9.929, -2.115)  (-8.656, -6.327)  (-5.394, -9.279)  (-1.066, -10.075)  (3.333, -10.167)  (7.149, -7.977)  (9.338, -4.160)
step= 7357  t=7357.000  (10.694, 0.026)  (9.816, 4.337)  (6.849, 7.586)  (3.281, 10.161)  (-1.096, 10.615)  (-5.105, 8.803)  (-8.721, 6.296)  (-10.458, 2.253)  (-9.928, -2.115)  (-8.656, -6.327)  (-5.394, -9.279)  (-1.066, -10.074)  (3.333, -10.167)  (7.149, -7.977)  (9.338, -4.160)
step= 7358  t=7358.000  (10.694, 0.026)  (9.816, 4.337)  (6.848, 7.586)  (3.281, 10.161)  (-1.096, 10.616)  (-5.105, 8.803)  (-8.721, 6.296)  (-10.458, 2.253)  (-9.927, -2.114)  (-8.656, -6.327)  (-5.394, -9.280)  (-1.066, -10.073)  (3.333, -10.168)  (7.149, -7.977)  (9.337, -4.160)
step= 7359  t=7359.000  (10.694, 0.026)  (9.816, 4.338)  (6.848, 7.585)  (3.281, 10.161)  (-1.096, 10.616)  (-5.105, 8.802)  (-8.721, 6.296)  (-10.458, 2.253)  (-9.927, -2.114)  (-8.656, -6.327)  (-5.394, -9.280)  (-1.066, -10.073)  (3.333, -10.168)  (7.149, -7.977)  (9.337, -4.160)
step= 7360  t=7360.000  (10.694, 0.026)  (9.817, 4.338)  (6.848, 7.585)  (3.281, 10.161)  (-1.096, 10.616)  (-5.104, 8.802)  (-8.722, 6.296)  (-10.458, 2.254)  (-9.926, -2.114)  (-8.656, -6.327)  (-5.394, -9.280)  (-1.066, -10.072)  (3.333, -10.168)  (7.149, -7.977)  (9.336, -4.159)
step= 7361  t=7361.000  (10.694, 0.026)  (9.817, 4.338)  (6.847, 7.585)  (3.281, 10.161)  (-1.096, 10.616)  (-5.104, 8.801)  (-8.722, 6.296)  (-10.458, 2.254)  (-9.925, -2.114)  (-8.656, -6.327)  (-5.394, -9.280)  (-1.066, -10.071)  (3.333, -10.168)  (7.149, -7.977)  (9.336, -4.159)
step= 7362  t=7362.000  (10.694, 0.026)  (9.817, 4.338)  (6.847, 7.584)  (3.281, 10.161)  (-1.096, 10.616)  (-5.104, 8.800)  (-8.722, 6.296)  (-10.458, 2.254)  (-9.925, -2.114)  (-8.656, -6.327)  (-5.394, -9.280)  (-1.066, -10.070)  (3.333, -10.168)  (7.149, -7.977)  (9.335, -4.159)
step= 7363  t=7363.000  (10.694, 0.026)  (9.817, 4.338)  (6.847, 7.584)  (3.281, 10.161)  (-1.096, 10.616)  (-5.103, 8.800)  (-8.722, 6.297)  (-10.458, 2.254)  (-9.924, -2.114)  (-8.656, -6.327)  (-5.394, -9.280)  (-1.066, -10.070)  (3.333, -10.168)  (7.149, -7.977)  (9.335, -4.159)
step= 7364  t=7364.000  (10.695, 0.026)  (9.817, 4.338)  (6.846, 7.583)  (3.281, 10.161)  (-1.096, 10.616)  (-5.103, 8.799)  (-8.722, 6.297)  (-10.458, 2.254)  (-9.923, -2.114)  (-8.656, -6.327)  (-5.394, -9.280)  (-1.066, -10.069)  (3.333, -10.168)  (7.149, -7.977)  (9.334, -4.159)
step= 7365  t=7365.000  (10.695, 0.026)  (9.817, 4.338)  (6.846, 7.583)  (3.281, 10.161)  (-1.096, 10.616)  (-5.103, 8.799)  (-8.722, 6.297)  (-10.459, 2.254)  (-9.923, -2.113)  (-8.657, -6.327)  (-5.394, -9.280)  (-1.066, -10.068)  (3.333, -10.168)  (7.149, -7.978)  (9.334, -4.158)
step= 7366  t=7366.000  (10.695, 0.026)  (9.817, 4.338)  (6.846, 7.582)  (3.281, 10.162)  (-1.096, 10.616)  (-5.103, 8.798)  (-8.722, 6.297)  (-10.459, 2.254)  (-9.922, -2.113)  (-8.657, -6.327)  (-5.394, -9.280)  (-1.066, -10.068)  (3.333, -10.168)  (7.149, -7.978)  (9.334, -4.158)
step= 7367  t=7367.000  (10.695, 0.026)  (9.818, 4.338)  (6.845, 7.582)  (3.281, 10.162)  (-1.096, 10.616)  (-5.102, 8.797)  (-8.723, 6.297)  (-10.459, 2.254)  (-9.921, -2.113)  (-8.657, -6.328)  (-5.395, -9.280)  (-1.065, -10.067)  (3.333, -10.168)  (7.149, -7.978)  (9.333, -4.158)
step= 7368  t=7368.000  (10.695, 0.026)  (9.818, 4.338)  (6.845, 7.582)  (3.281, 10.162)  (-1.096, 10.616)  (-5.102, 8.797)  (-8.723, 6.297)  (-10.459, 2.254)  (-9.921, -2.113)  (-8.657, -6.328)  (-5.395, -9.280)  (-1.065, -10.066)  (3.333, -10.168)  (7.150, -7.978)  (9.333, -4.158)
step= 7369  t=7369.000  (10.695, 0.026)  (9.818, 4.338)  (6.844, 7.581)  (3.281, 10.162)  (-1.096, 10.617)  (-5.102, 8.796)  (-8.723, 6.297)  (-10.459, 2.254)  (-9.920, -2.113)  (-8.657, -6.328)  (-5.395, -9.280)  (-1.065, -10.065)  (3.333, -10.168)  (7.150, -7.978)  (9.332, -4.157)
step= 7370  t=7370.000  (10.695, 0.026)  (9.818, 4.338)  (6.844, 7.581)  (3.281, 10.162)  (-1.096, 10.617)  (-5.101, 8.796)  (-8.723, 6.297)  (-10.459, 2.254)  (-9.919, -2.113)  (-8.657, -6.328)  (-5.395, -9.281)  (-1.065, -10.065)  (3.334, -10.168)  (7.150, -7.978)  (9.332, -4.157)
step= 7371  t=7371.000  (10.695, 0.026)  (9.818, 4.338)  (6.844, 7.580)  (3.281, 10.162)  (-1.096, 10.617)  (-5.101, 8.795)  (-8.723, 6.297)  (-10.459, 2.254)  (-9.919, -2.113)  (-8.657, -6.328)  (-5.395, -9.281)  (-1.065, -10.064)  (3.334, -10.168)  (7.150, -7.978)  (9.331, -4.157)
step= 7372  t=7372.000  (10.695, 0.026)  (9.818, 4.338)  (6.843, 7.580)  (3.281, 10.162)  (-1.096, 10.617)  (-5.101, 8.794)  (-8.723, 6.297)  (-10.459, 2.254)  (-9.918, -2.113)  (-8.657, -6.328)  (-5.395, -9.281)  (-1.065, -10.063)  (3.334, -10.169)  (7.150, -7.978)  (9.331, -4.157)
step= 7373  t=7373.000  (10.695, 0.026)  (9.818, 4.338)  (6.843, 7.579)  (3.281, 10.162)  (-1.096, 10.617)  (-5.100, 8.794)  (-8.723, 6.297)  (-10.459, 2.254)  (-9.917, -2.112)  (-8.657, -6.328)  (-5.395, -9.281)  (-1.065, -10.063)  (3.334, -10.169)  (7.150, -7.978)  (9.330, -4.157)
step= 7374  t=7374.000  (10.696, 0.026)  (9.818, 4.338)  (6.843, 7.579)  (3.281, 10.162)  (-1.096, 10.617)  (-5.100, 8.793)  (-8.723, 6.297)  (-10.459, 2.254)  (-9.917, -2.112)  (-8.657, -6.328)  (-5.395, -9.281)  (-1.065, -10.062)  (3.334, -10.169)  (7.150, -7.979)  (9.330, -4.156)
step= 7375  t=7375.000  (10.696, 0.026)  (9.819, 4.338)  (6.842, 7.578)  (3.281, 10.162)  (-1.096, 10.617)  (-5.100, 8.792)  (-8.724, 6.297)  (-10.459, 2.254)  (-9.916, -2.112)  (-8.657, -6.328)  (-5.395, -9.281)  (-1.065, -10.061)  (3.334, -10.169)  (7.150, -7.979)  (9.329, -4.156)
step= 7376  t=7376.000  (10.696, 0.026)  (9.819, 4.338)  (6.842, 7.578)  (3.281, 10.162)  (-1.096, 10.617)  (-5.099, 8.792)  (-8.724, 6.297)  (-10.460, 2.254)  (-9.915, -2.112)  (-8.657, -6.328)  (-5.395, -9.281)  (-1.065, -10.060)  (3.334, -10.169)  (7.150, -7.979)  (9.329, -4.156)
step= 7377  t=7377.000  (10.696, 0.026)  (9.819, 4.338)  (6.841, 7.578)  (3.281, 10.163)  (-1.096, 10.617)  (-5.099, 8.791)  (-8.724, 6.297)  (-10.460, 2.254)  (-9.915, -2.112)  (-8.657, -6.328)  (-5.395, -9.281)  (-1.065, -10.060)  (3.334, -10.169)  (7.150, -7.979)  (9.328, -4.156)
step= 7378  t=7378.000  (10.696, 0.026)  (9.819, 4.338)  (6.841, 7.577)  (3.281, 10.163)  (-1.096, 10.617)  (-5.098, 8.791)  (-8.724, 6.297)  (-10.460, 2.254)  (-9.914, -2.112)  (-8.658, -6.329)  (-5.395, -9.281)  (-1.065, -10.059)  (3.334, -10.169)  (7.150, -7.979)  (9.328, -4.155)
step= 7379  t=7379.000  (10.696, 0.026)  (9.819, 4.338)  (6.841, 7.577)  (3.281, 10.163)  (-1.096, 10.617)  (-5.098, 8.790)  (-8.724, 6.298)  (-10.460, 2.254)  (-9.913, -2.112)  (-8.658, -6.329)  (-5.395, -9.281)  (-1.065, -10.058)  (3.334, -10.169)  (7.150, -7.979)  (9.327, -4.155)
step= 7380  t=7380.000  (10.696, 0.026)  (9.819, 4.338)  (6.840, 7.576)  (3.281, 10.163)  (-1.096, 10.618)  (-5.098, 8.789)  (-8.724, 6.298)  (-10.460, 2.254)  (-9.913, -2.111)  (-8.658, -6.329)  (-5.396, -9.281)  (-1.065, -10.057)  (3.334, -10.169)  (7.150, -7.979)  (9.326, -4.155)
